id_transacao,cidade,tipo_consumidor,genero,linha_de_produto,preco_unitario,quantidade,imposto,total,data,hora,metodo_pagamento,total_sem_imposto,percentual_lucro_por_venda,avaliacao_cliente
288-62-1085,Florianópolis,Membro,Masculino,Acessórios de moda,"38,54",5,"9,635","202,335",01/09/2019,13:34:00,Virtual,"192,7","4,761904762","5,6"
670-71-7306,São José,Normal,Masculino,Esportes e viagem,"44,63",6,"13,389","281,169",01/02/2019,20:08:00,Cartão de crédito,"267,78","4,761904762","5,1"
660-29-7083,Palhoça,Normal,Masculino,Acessórios eletrônicos,"55,87",10,"27,935","586,635",15/01/2019,15:01:00,Dinheiro,"558,7","4,761904762","5,8"
271-77-8740,Palhoça,Membro,Feminino,Esportes e viagem,"29,22",6,"8,766","184,086",01/01/2019,11:40:00,Virtual,"175,32","4,761904762",5
497-36-0989,Florianópolis,Normal,Masculino,Acessórios de moda,"51,94",3,"7,791","163,611",15/02/2019,15:21:00,Dinheiro,"155,82","4,761904762","7,9"
291-59-1384,São José,Normal,Masculino,Acessórios eletrônicos,"60,3",1,"3,015","63,315",28/02/2019,17:38:00,Dinheiro,"60,3","4,761904762",6
860-73-6466,Florianópolis,Membro,Feminino,Esportes e viagem,"39,47",2,"3,947","82,887",03/02/2019,16:16:00,Cartão de crédito,"78,94","4,761904762",5
549-23-9016,Palhoça,Membro,Feminino,Comidas e bebidas,"14,87",2,"1,487","31,227",13/02/2019,18:15:00,Cartão de crédito,"29,74","4,761904762","8,9"
896-34-0956,Florianópolis,Normal,Masculino,Acessórios de moda,"21,32",1,"1,066","22,386",26/01/2019,12:43:00,Dinheiro,"21,32","4,761904762","5,9"
804-38-3935,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"93,78",3,"14,067","295,407",30/01/2019,11:32:00,Cartão de crédito,"281,34","4,761904762","5,9"
585-90-0249,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"73,26",1,"3,663","76,923",27/01/2019,18:08:00,Virtual,"73,26","4,761904762","9,7"
862-29-5914,Palhoça,Normal,Feminino,Esportes e viagem,"22,38",1,"1,119","23,499",30/01/2019,17:08:00,Cartão de crédito,"22,38","4,761904762","8,6"
845-94-6841,Palhoça,Membro,Feminino,Comidas e bebidas,"72,88",9,"32,796","688,716",01/08/2019,19:38:00,Dinheiro,"655,92","4,761904762",4
125-45-2293,Florianópolis,Normal,Feminino,Acessórios de moda,"99,1",6,"29,73","624,33",19/01/2019,13:11:00,Dinheiro,"594,6","4,761904762","4,2"
843-73-4724,Florianópolis,Normal,Masculino,Acessórios de moda,"74,1",1,"3,705","77,805",25/01/2019,11:05:00,Dinheiro,"74,1","4,761904762","9,2"
409-33-9708,Florianópolis,Normal,Feminino,Acessórios de moda,"98,48",2,"9,848","206,808",19/02/2019,10:12:00,Virtual,"196,96","4,761904762","9,2"
658-66-3967,Palhoça,Normal,Masculino,Saúde e beleza,"53,19",7,"18,6165","390,9465",14/01/2019,15:42:00,Virtual,"372,33","4,761904762",5
866-70-2814,São José,Normal,Feminino,Acessórios eletrônicos,"52,79",10,"26,395","554,295",25/02/2019,11:58:00,Virtual,"527,9","4,761904762",10
160-22-2687,Florianópolis,Membro,Feminino,Saúde e beleza,"95,95",5,"23,9875","503,7375",23/01/2019,14:21:00,Virtual,"479,75","4,761904762","8,8"
895-03-6665,São José,Normal,Feminino,Acessórios de moda,"36,51",9,"16,4295","345,0195",16/02/2019,10:52:00,Dinheiro,"328,59","4,761904762","4,2"
770-42-8960,São José,Normal,Masculino,Comidas e bebidas,"21,12",8,"8,448","177,408",01/01/2019,19:31:00,Dinheiro,"168,96","4,761904762","6,3"
748-45-2862,Florianópolis,Membro,Feminino,Casa e estilo,"28,31",4,"5,662","118,902",03/07/2019,18:35:00,Dinheiro,"113,24","4,761904762","8,2"
234-36-2483,São José,Normal,Masculino,Saúde e beleza,"57,59",6,"17,277","362,817",15/02/2019,13:51:00,Dinheiro,"345,54","4,761904762","5,1"
316-66-3011,Florianópolis,Membro,Feminino,Comidas e bebidas,"47,63",9,"21,4335","450,1035",23/01/2019,12:35:00,Dinheiro,"428,67","4,761904762",5
848-95-6252,Palhoça,Membro,Feminino,Casa e estilo,"86,27",1,"4,3135","90,5835",20/02/2019,13:24:00,Virtual,"86,27","4,761904762",7
840-76-5966,Florianópolis,Membro,Masculino,Esportes e viagem,"12,76",2,"1,276","26,796",01/08/2019,18:06:00,Virtual,"25,52","4,761904762","7,8"
152-03-4217,São José,Normal,Feminino,Casa e estilo,"11,28",9,"5,076","106,596",17/03/2019,11:55:00,Cartão de crédito,"101,52","4,761904762","4,3"
533-66-5566,São José,Normal,Feminino,Casa e estilo,"51,07",7,"17,8745","375,3645",01/12/2019,11:42:00,Dinheiro,"357,49","4,761904762",7
124-31-1458,Florianópolis,Membro,Feminino,Acessórios eletrônicos,"79,59",3,"11,9385","250,7085",01/08/2019,14:30:00,Dinheiro,"238,77","4,761904762","6,6"
176-78-1170,Palhoça,Membro,Masculino,Saúde e beleza,"33,81",3,"5,0715","106,5015",26/01/2019,15:11:00,Virtual,"101,43","4,761904762","7,3"
361-59-0574,São José,Membro,Masculino,Esportes e viagem,"90,53",8,"36,212","760,452",15/03/2019,14:48:00,Cartão de crédito,"724,24","4,761904762","6,5"
101-81-4070,Palhoça,Membro,Feminino,Saúde e beleza,"62,82",2,"6,282","131,922",17/01/2019,12:36:00,Virtual,"125,64","4,761904762","4,9"
631-34-1880,Palhoça,Membro,Masculino,Comidas e bebidas,"24,31",3,"3,6465","76,5765",01/08/2019,19:09:00,Cartão de crédito,"72,93","4,761904762","4,3"
852-82-2749,Florianópolis,Normal,Masculino,Esportes e viagem,"64,59",4,"12,918","271,278",01/06/2019,13:35:00,Virtual,"258,36","4,761904762","9,3"
873-14-6353,Florianópolis,Membro,Masculino,Comidas e bebidas,"24,82",7,"8,687","182,427",16/02/2019,10:33:00,Cartão de crédito,"173,74","4,761904762","7,1"
584-66-4073,Palhoça,Normal,Masculino,Acessórios de moda,"56,5",1,"2,825","59,325",13/03/2019,15:45:00,Virtual,"56,5","4,761904762","9,6"
544-55-9589,São José,Membro,Feminino,Acessórios eletrônicos,"21,43",10,"10,715","225,015",28/01/2019,11:51:00,Dinheiro,"214,3","4,761904762","6,2"
166-19-2553,Florianópolis,Membro,Masculino,Esportes e viagem,"89,06",6,"26,718","561,078",18/01/2019,17:26:00,Dinheiro,"534,36","4,761904762","9,9"
737-88-5876,Florianópolis,Membro,Masculino,Casa e estilo,"23,29",4,"4,658","97,818",19/03/2019,11:52:00,Cartão de crédito,"93,16","4,761904762","5,9"
154-87-7367,Palhoça,Normal,Masculino,Casa e estilo,"65,26",8,"26,104","548,184",15/03/2019,14:04:00,Virtual,"522,08","4,761904762","6,3"
885-56-0389,Palhoça,Membro,Masculino,Acessórios de moda,"52,35",1,"2,6175","54,9675",02/12/2019,17:49:00,Dinheiro,"52,35","4,761904762",4
608-05-3804,São José,Membro,Masculino,Acessórios eletrônicos,"39,75",1,"1,9875","41,7375",25/02/2019,20:19:00,Dinheiro,"39,75","4,761904762","6,1"
448-61-3783,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"90,02",8,"36,008","756,168",21/03/2019,16:08:00,Cartão de crédito,"720,16","4,761904762","4,5"
761-49-0439,São José,Membro,Feminino,Acessórios eletrônicos,"12,1",8,"4,84","101,64",19/01/2019,10:17:00,Virtual,"96,8","4,761904762","8,6"
490-95-0021,São José,Membro,Feminino,Comidas e bebidas,"33,21",10,"16,605","348,705",01/08/2019,14:25:00,Virtual,"332,1","4,761904762",6
115-38-7388,Palhoça,Membro,Feminino,Acessórios de moda,"10,18",8,"4,072","85,512",30/03/2019,12:51:00,Cartão de crédito,"81,44","4,761904762","9,5"
311-13-6971,São José,Membro,Masculino,Esportes e viagem,"31,99",10,"15,995","335,895",20/02/2019,15:18:00,Cartão de crédito,"319,9","4,761904762","9,9"
291-55-6563,Florianópolis,Membro,Feminino,Casa e estilo,"34,42",6,"10,326","216,846",30/03/2019,12:45:00,Virtual,"206,52","4,761904762","7,5"
548-48-3156,Florianópolis,Membro,Feminino,Comidas e bebidas,"83,34",2,"8,334","175,014",19/03/2019,13:37:00,Dinheiro,"166,68","4,761904762","7,6"
460-93-5834,Florianópolis,Normal,Masculino,Esportes e viagem,"45,58",7,"15,953","335,013",13/01/2019,10:03:00,Dinheiro,"319,06","4,761904762",5
325-89-4209,Florianópolis,Membro,Masculino,Comidas e bebidas,"87,9",1,"4,395","92,295",02/05/2019,19:42:00,Virtual,"87,9","4,761904762","6,7"
884-80-6021,Florianópolis,Membro,Feminino,Acessórios eletrônicos,"73,47",10,"36,735","771,435",23/03/2019,13:14:00,Virtual,"734,7","4,761904762","9,5"
137-74-8729,Palhoça,Normal,Feminino,Acessórios de moda,"12,19",8,"4,876","102,396",13/03/2019,12:47:00,Virtual,"97,52","4,761904762","6,8"
880-46-5796,Florianópolis,Membro,Masculino,Esportes e viagem,"76,92",10,"38,46","807,66",17/03/2019,19:53:00,Virtual,"769,2","4,761904762","5,6"
389-70-2397,Palhoça,Normal,Feminino,Saúde e beleza,"83,66",5,"20,915","439,215",21/02/2019,10:26:00,Dinheiro,"418,3","4,761904762","7,2"
114-35-5271,São José,Normal,Feminino,Acessórios eletrônicos,"57,91",8,"23,164","486,444",02/07/2019,15:06:00,Dinheiro,"463,28","4,761904762","8,1"
607-76-6216,Palhoça,Membro,Feminino,Acessórios de moda,"92,49",5,"23,1225","485,5725",03/02/2019,16:35:00,Cartão de crédito,"462,45","4,761904762","8,6"
715-20-1673,São José,Normal,Masculino,Acessórios eletrônicos,"28,38",5,"7,095","148,995",03/06/2019,20:57:00,Dinheiro,"141,9","4,761904762","9,4"
811-35-1094,São José,Membro,Masculino,Acessórios eletrônicos,"50,45",6,"15,135","317,835",02/06/2019,15:16:00,Cartão de crédito,"302,7","4,761904762","8,9"
699-88-1972,São José,Normal,Masculino,Saúde e beleza,"99,16",8,"39,664","832,944",28/01/2019,17:47:00,Cartão de crédito,"793,28","4,761904762","4,2"
781-84-8059,Palhoça,Normal,Masculino,Acessórios de moda,"60,74",7,"21,259","446,439",18/01/2019,16:23:00,Virtual,"425,18","4,761904762",5
409-49-6995,Palhoça,Membro,Feminino,Comidas e bebidas,"47,27",6,"14,181","297,801",02/05/2019,10:17:00,Dinheiro,"283,62","4,761904762","8,8"
725-54-0677,Palhoça,Membro,Masculino,Saúde e beleza,"85,6",7,"29,96","629,16",03/02/2019,13:50:00,Dinheiro,"599,2","4,761904762","5,3"
146-09-5432,Florianópolis,Membro,Masculino,Comidas e bebidas,"35,04",9,"15,768","331,128",02/09/2019,19:17:00,Virtual,"315,36","4,761904762","4,6"
377-79-7592,Palhoça,Membro,Feminino,Acessórios eletrônicos,"44,84",9,"20,178","423,738",14/01/2019,14:00:00,Cartão de crédito,"403,56","4,761904762","7,5"
509-10-0516,São José,Normal,Masculino,Casa e estilo,"45,97",4,"9,194","193,074",02/09/2019,12:02:00,Virtual,"183,88","4,761904762","5,1"
595-94-9924,Florianópolis,Membro,Feminino,Saúde e beleza,"27,73",5,"6,9325","145,5825",26/03/2019,20:21:00,Cartão de crédito,"138,65","4,761904762","4,2"
865-41-9075,Florianópolis,Normal,Masculino,Comidas e bebidas,"11,53",7,"4,0355","84,7455",28/01/2019,17:35:00,Dinheiro,"80,71","4,761904762","8,1"
545-07-8534,Palhoça,Normal,Feminino,Saúde e beleza,"58,32",2,"5,832","122,472",14/02/2019,12:42:00,Virtual,"116,64","4,761904762",6
118-62-1812,Palhoça,Membro,Feminino,Casa e estilo,"78,38",4,"15,676","329,196",24/03/2019,17:56:00,Dinheiro,"313,52","4,761904762","7,9"
450-42-3339,Palhoça,Normal,Masculino,Saúde e beleza,"84,61",10,"42,305","888,405",02/09/2019,18:58:00,Cartão de crédito,"846,1","4,761904762","8,8"
851-98-3555,São José,Normal,Feminino,Saúde e beleza,"82,88",5,"20,72","435,12",24/03/2019,14:08:00,Cartão de crédito,"414,4","4,761904762","6,6"
186-71-5196,Florianópolis,Membro,Feminino,Comidas e bebidas,"79,54",2,"7,954","167,034",27/03/2019,16:30:00,Virtual,"159,08","4,761904762","6,2"
624-01-8356,São José,Normal,Feminino,Casa e estilo,"49,01",10,"24,505","514,605",27/01/2019,10:44:00,Cartão de crédito,"490,1","4,761904762","4,2"
313-66-9943,São José,Membro,Feminino,Comidas e bebidas,"29,15",3,"4,3725","91,8225",27/03/2019,20:29:00,Cartão de crédito,"87,45","4,761904762","7,3"
151-27-8496,Palhoça,Normal,Feminino,Acessórios eletrônicos,"56,13",4,"11,226","235,746",19/01/2019,11:43:00,Virtual,"224,52","4,761904762","8,6"
453-33-6436,Florianópolis,Normal,Feminino,Casa e estilo,"93,12",8,"37,248","782,208",02/07/2019,10:09:00,Dinheiro,"744,96","4,761904762","6,8"
522-57-8364,Florianópolis,Membro,Masculino,Acessórios de moda,"51,34",8,"20,536","431,256",31/01/2019,10:00:00,Virtual,"410,72","4,761904762","7,6"
459-45-2396,Florianópolis,Membro,Feminino,Comidas e bebidas,"99,6",3,"14,94","313,74",25/02/2019,18:45:00,Dinheiro,"298,8","4,761904762","5,8"
717-96-4189,Palhoça,Normal,Feminino,Acessórios eletrônicos,"35,49",6,"10,647","223,587",02/02/2019,12:40:00,Dinheiro,"212,94","4,761904762","4,1"
722-13-2115,Palhoça,Membro,Masculino,Esportes e viagem,"42,85",1,"2,1425","44,9925",14/03/2019,15:36:00,Cartão de crédito,"42,85","4,761904762","9,3"
749-81-8133,Florianópolis,Normal,Feminino,Acessórios de moda,"94,67",4,"18,934","397,614",03/11/2019,12:04:00,Dinheiro,"378,68","4,761904762","6,8"
777-67-2495,São José,Normal,Masculino,Casa e estilo,"68,97",3,"10,3455","217,2555",22/02/2019,11:26:00,Virtual,"206,91","4,761904762","8,7"
636-98-3364,São José,Membro,Feminino,Acessórios eletrônicos,"26,26",3,"3,939","82,719",03/02/2019,12:36:00,Virtual,"78,78","4,761904762","6,3"
246-55-6923,Palhoça,Membro,Feminino,Casa e estilo,"35,79",9,"16,1055","338,2155",03/10/2019,15:06:00,Cartão de crédito,"322,11","4,761904762","5,1"
181-82-6255,São José,Normal,Feminino,Casa e estilo,"16,37",6,"4,911","103,131",02/08/2019,10:58:00,Dinheiro,"98,22","4,761904762",7
838-02-1821,Palhoça,Membro,Feminino,Casa e estilo,"12,73",2,"1,273","26,733",22/02/2019,12:10:00,Cartão de crédito,"25,46","4,761904762","5,2"
887-42-0517,Palhoça,Normal,Feminino,Esportes e viagem,"83,14",7,"29,099","611,079",01/10/2019,10:31:00,Cartão de crédito,"581,98","4,761904762","6,6"
457-12-0244,Palhoça,Membro,Feminino,Esportes e viagem,"35,22",6,"10,566","221,886",14/03/2019,13:49:00,Virtual,"211,32","4,761904762","6,5"
226-34-0034,São José,Normal,Feminino,Acessórios eletrônicos,"13,78",4,"2,756","57,876",01/10/2019,11:10:00,Virtual,"55,12","4,761904762",9
321-49-7382,São José,Membro,Masculino,Esportes e viagem,"88,31",1,"4,4155","92,7255",15/02/2019,17:38:00,Cartão de crédito,"88,31","4,761904762","5,2"
397-25-8725,Florianópolis,Membro,Feminino,Saúde e beleza,"39,62",9,"17,829","374,409",13/01/2019,17:54:00,Cartão de crédito,"356,58","4,761904762","6,8"
431-66-2305,São José,Normal,Feminino,Acessórios eletrônicos,"88,25",9,"39,7125","833,9625",15/02/2019,20:51:00,Cartão de crédito,"794,25","4,761904762","7,6"
825-94-5922,São José,Normal,Masculino,Esportes e viagem,"25,31",2,"2,531","53,151",03/02/2019,19:26:00,Virtual,"50,62","4,761904762","7,2"
641-62-7288,São José,Normal,Masculino,Casa e estilo,"99,92",6,"29,976","629,496",24/03/2019,13:33:00,Virtual,"599,52","4,761904762","7,1"
756-93-1854,Palhoça,Membro,Feminino,Acessórios de moda,"83,35",2,"8,335","175,035",02/02/2019,14:05:00,Cartão de crédito,"166,7","4,761904762","9,5"
243-55-8457,Florianópolis,Normal,Feminino,Comidas e bebidas,"74,44",10,"37,22","781,62",27/02/2019,11:40:00,Virtual,"744,4","4,761904762","5,1"
458-10-8612,Palhoça,Normal,Masculino,Saúde e beleza,"64,08",7,"22,428","470,988",20/01/2019,12:27:00,Virtual,"448,56","4,761904762","7,6"
501-61-1753,São José,Normal,Feminino,Casa e estilo,"63,15",6,"18,945","397,845",01/03/2019,20:24:00,Virtual,"378,9","4,761904762","9,8"
235-06-8510,Palhoça,Membro,Masculino,Casa e estilo,"85,72",3,"12,858","270,018",24/01/2019,20:59:00,Virtual,"257,16","4,761904762","5,1"
433-08-7822,Palhoça,Normal,Feminino,Saúde e beleza,"78,89",7,"27,6115","579,8415",01/05/2019,19:48:00,Virtual,"552,23","4,761904762","7,5"
361-85-2571,Florianópolis,Normal,Feminino,Esportes e viagem,"89,48",5,"22,37","469,77",30/03/2019,10:18:00,Dinheiro,"447,4","4,761904762","7,4"
131-70-8179,Florianópolis,Membro,Feminino,Saúde e beleza,"92,09",3,"13,8135","290,0835",17/02/2019,16:27:00,Dinheiro,"276,27","4,761904762","4,2"
500-02-2261,Palhoça,Normal,Feminino,Comidas e bebidas,"57,29",6,"17,187","360,927",21/03/2019,17:04:00,Virtual,"343,74","4,761904762","5,9"
720-72-2436,Florianópolis,Normal,Masculino,Comidas e bebidas,"66,52",4,"13,304","279,384",03/02/2019,18:14:00,Virtual,"266,08","4,761904762","6,9"
702-83-5291,Palhoça,Membro,Masculino,Acessórios de moda,"99,82",9,"44,919","943,299",27/03/2019,10:43:00,Dinheiro,"898,38","4,761904762","6,6"
809-69-9497,Florianópolis,Normal,Feminino,Casa e estilo,"45,68",10,"22,84","479,64",19/01/2019,19:30:00,Virtual,"456,8","4,761904762","5,7"
449-16-6770,Florianópolis,Normal,Masculino,Saúde e beleza,"50,79",5,"12,6975","266,6475",19/02/2019,14:53:00,Cartão de crédito,"253,95","4,761904762","5,3"
333-23-2632,Florianópolis,Membro,Masculino,Saúde e beleza,"10,08",7,"3,528","74,088",28/03/2019,20:14:00,Dinheiro,"70,56","4,761904762","4,2"
489-82-1237,Florianópolis,Normal,Feminino,Acessórios eletrônicos,"93,88",7,"32,858","690,018",01/05/2019,11:51:00,Cartão de crédito,"657,16","4,761904762","7,3"
859-97-6048,Palhoça,Membro,Masculino,Acessórios eletrônicos,"84,25",2,"8,425","176,925",26/03/2019,14:13:00,Cartão de crédito,"168,5","4,761904762","5,3"
676-10-2200,São José,Membro,Masculino,Acessórios de moda,"53,78",1,"2,689","56,469",02/03/2019,20:13:00,Virtual,"53,78","4,761904762","4,7"
373-88-1424,Palhoça,Membro,Masculino,Casa e estilo,"35,81",5,"8,9525","188,0025",02/06/2019,18:44:00,Virtual,"179,05","4,761904762","7,9"
365-16-4334,São José,Normal,Feminino,Comidas e bebidas,"26,43",8,"10,572","222,012",24/02/2019,14:26:00,Virtual,"211,44","4,761904762","8,9"
503-21-4385,São José,Membro,Masculino,Saúde e beleza,"39,91",3,"5,9865","125,7165",21/02/2019,12:40:00,Virtual,"119,73","4,761904762","9,3"
305-89-2768,São José,Membro,Feminino,Casa e estilo,"21,9",3,"3,285","68,985",01/09/2019,18:43:00,Virtual,"65,7","4,761904762","4,7"
574-80-1489,São José,Membro,Feminino,Comidas e bebidas,"62,85",4,"12,57","263,97",25/02/2019,13:22:00,Virtual,"251,4","4,761904762","8,7"
784-08-0310,Palhoça,Membro,Feminino,Comidas e bebidas,"21,04",4,"4,208","88,368",13/01/2019,13:58:00,Dinheiro,"84,16","4,761904762","7,6"
200-40-6154,São José,Membro,Masculino,Casa e estilo,"65,91",6,"19,773","415,233",02/09/2019,11:45:00,Dinheiro,"395,46","4,761904762","5,7"
846-10-0341,Florianópolis,Normal,Feminino,Acessórios de moda,"42,57",7,"14,8995","312,8895",01/06/2019,11:51:00,Dinheiro,"297,99","4,761904762","6,8"
577-34-7579,Palhoça,Membro,Masculino,Comidas e bebidas,"50,49",9,"22,7205","477,1305",01/10/2019,17:16:00,Dinheiro,"454,41","4,761904762","5,4"
430-02-3888,São José,Normal,Masculino,Acessórios eletrônicos,"46,02",6,"13,806","289,926",02/07/2019,15:55:00,Dinheiro,"276,12","4,761904762","7,1"
867-47-1948,Palhoça,Normal,Feminino,Casa e estilo,"15,8",10,"7,9","165,9",01/09/2019,12:07:00,Dinheiro,158,"4,761904762","7,8"
384-59-6655,Florianópolis,Membro,Feminino,Comidas e bebidas,"98,66",9,"44,397","932,337",19/02/2019,15:07:00,Dinheiro,"887,94","4,761904762","8,4"
256-58-3609,Palhoça,Membro,Masculino,Acessórios de moda,"91,98",1,"4,599","96,579",18/03/2019,15:29:00,Dinheiro,"91,98","4,761904762","9,8"
324-92-3863,Florianópolis,Membro,Masculino,Acessórios eletrônicos,"20,89",2,"2,089","43,869",02/05/2019,18:45:00,Dinheiro,"41,78","4,761904762","9,8"
593-08-5916,Florianópolis,Normal,Feminino,Acessórios de moda,"15,5",1,"0,775","16,275",19/03/2019,15:23:00,Cartão de crédito,"15,5","4,761904762","7,4"
364-34-2972,Palhoça,Membro,Masculino,Acessórios eletrônicos,"96,82",3,"14,523","304,983",30/03/2019,20:37:00,Dinheiro,"290,46","4,761904762","6,7"
794-42-3736,São José,Normal,Masculino,Comidas e bebidas,"33,33",2,"3,333","69,993",26/01/2019,14:41:00,Cartão de crédito,"66,66","4,761904762","6,4"
172-42-8274,São José,Normal,Feminino,Acessórios eletrônicos,"38,27",2,"3,827","80,367",03/02/2019,18:18:00,Cartão de crédito,"76,54","4,761904762","5,8"
558-60-5016,Florianópolis,Normal,Feminino,Casa e estilo,"33,3",9,"14,985","314,685",03/04/2019,15:27:00,Virtual,"299,7","4,761904762","7,2"
195-06-0432,Florianópolis,Membro,Masculino,Casa e estilo,"81,01",3,"12,1515","255,1815",13/01/2019,12:55:00,Cartão de crédito,"243,03","4,761904762","9,3"
605-03-2706,Florianópolis,Normal,Feminino,Saúde e beleza,"15,8",3,"2,37","49,77",25/03/2019,18:02:00,Dinheiro,"47,4","4,761904762","9,5"
214-30-2776,São José,Membro,Feminino,Acessórios eletrônicos,"34,49",5,"8,6225","181,0725",03/11/2019,19:44:00,Cartão de crédito,"172,45","4,761904762",9
746-04-1077,São José,Membro,Feminino,Comidas e bebidas,"84,63",10,"42,315","888,615",01/01/2019,11:36:00,Cartão de crédito,"846,3","4,761904762",9
448-34-8700,São José,Membro,Masculino,Casa e estilo,"36,91",7,"12,9185","271,2885",02/10/2019,13:51:00,Virtual,"258,37","4,761904762","6,7"
452-04-8808,São José,Normal,Masculino,Acessórios eletrônicos,"87,08",7,"30,478","640,038",26/01/2019,15:17:00,Dinheiro,"609,56","4,761904762","5,5"
531-56-4728,Florianópolis,Normal,Masculino,Casa e estilo,"80,08",3,"12,012","252,252",02/11/2019,15:29:00,Dinheiro,"240,24","4,761904762","5,4"
744-82-9138,Palhoça,Normal,Masculino,Acessórios de moda,"86,13",2,"8,613","180,873",02/07/2019,17:59:00,Dinheiro,"172,26","4,761904762","8,2"
883-69-1285,São José,Membro,Masculino,Acessórios de moda,"49,92",2,"4,992","104,832",03/06/2019,11:55:00,Cartão de crédito,"99,84","4,761904762",7
221-25-5073,Florianópolis,Normal,Feminino,Comidas e bebidas,"74,66",4,"14,932","313,572",03/04/2019,10:39:00,Dinheiro,"298,64","4,761904762","8,5"
518-71-6847,São José,Membro,Masculino,Comidas e bebidas,"26,6",6,"7,98","167,58",26/02/2019,15:10:00,Virtual,"159,6","4,761904762","4,9"
156-20-0370,São José,Normal,Feminino,Acessórios eletrônicos,"25,45",1,"1,2725","26,7225",03/10/2019,18:10:00,Cartão de crédito,"25,45","4,761904762","5,1"
151-33-7434,São José,Normal,Feminino,Comidas e bebidas,"67,77",1,"3,3885","71,1585",02/04/2019,20:43:00,Cartão de crédito,"67,77","4,761904762","6,5"
728-47-9078,Palhoça,Membro,Masculino,Comidas e bebidas,"59,59",4,"11,918","250,278",19/01/2019,12:46:00,Dinheiro,"238,36","4,761904762","9,8"
809-46-1866,Florianópolis,Normal,Masculino,Saúde e beleza,"58,15",4,"11,63","244,23",23/01/2019,17:44:00,Dinheiro,"232,6","4,761904762","8,4"
139-32-4183,Florianópolis,Membro,Feminino,Esportes e viagem,"97,48",9,"43,866","921,186",14/03/2019,14:19:00,Virtual,"877,32","4,761904762","7,4"
148-41-7930,Palhoça,Normal,Masculino,Saúde e beleza,"99,96",7,"34,986","734,706",23/01/2019,10:33:00,Dinheiro,"699,72","4,761904762","6,1"
189-40-5216,Palhoça,Normal,Masculino,Acessórios eletrônicos,"96,37",7,"33,7295","708,3195",01/09/2019,11:40:00,Dinheiro,"674,59","4,761904762",6
374-38-5555,São José,Normal,Feminino,Acessórios de moda,"63,71",5,"15,9275","334,4775",02/07/2019,19:30:00,Virtual,"318,55","4,761904762","8,5"
764-44-8999,São José,Normal,Feminino,Saúde e beleza,"14,76",2,"1,476","30,996",18/02/2019,14:42:00,Virtual,"29,52","4,761904762","4,3"
552-44-5977,São José,Membro,Masculino,Saúde e beleza,62,8,"24,8","520,8",01/03/2019,19:08:00,Cartão de crédito,496,"4,761904762","6,2"
267-62-7380,Palhoça,Membro,Masculino,Acessórios eletrônicos,"82,34",10,"41,17","864,57",29/03/2019,19:12:00,Virtual,"823,4","4,761904762","4,3"
430-53-4718,São José,Membro,Masculino,Saúde e beleza,"75,37",8,"30,148","633,108",28/01/2019,15:46:00,Cartão de crédito,"602,96","4,761904762","8,4"
886-18-2897,Florianópolis,Normal,Feminino,Comidas e bebidas,"56,56",5,"14,14","296,94",22/03/2019,19:06:00,Cartão de crédito,"282,8","4,761904762","4,5"
602-16-6955,São José,Normal,Feminino,Esportes e viagem,"76,6",10,"38,3","804,3",24/01/2019,18:10:00,Virtual,766,"4,761904762",6
745-74-0715,Florianópolis,Normal,Masculino,Acessórios eletrônicos,"58,03",2,"5,803","121,863",03/10/2019,20:46:00,Virtual,"116,06","4,761904762","8,8"
690-01-6631,São José,Normal,Masculino,Acessórios de moda,"17,49",10,"8,745","183,645",22/02/2019,18:35:00,Virtual,"174,9","4,761904762","6,6"
652-49-6720,Palhoça,Membro,Feminino,Acessórios eletrônicos,"60,95",1,"3,0475","63,9975",18/02/2019,11:40:00,Virtual,"60,95","4,761904762","5,9"
233-67-5758,Palhoça,Normal,Masculino,Saúde e beleza,"40,35",1,"2,0175","42,3675",29/01/2019,13:46:00,Virtual,"40,35","4,761904762","6,2"
303-96-2227,São José,Normal,Feminino,Casa e estilo,"97,38",10,"48,69","1022,49",03/02/2019,17:16:00,Virtual,"973,8","4,761904762","4,4"
727-02-1313,Florianópolis,Membro,Masculino,Comidas e bebidas,"31,84",1,"1,592","33,432",02/09/2019,13:22:00,Dinheiro,"31,84","4,761904762","7,7"
347-56-2442,Florianópolis,Normal,Masculino,Casa e estilo,"65,82",1,"3,291","69,111",22/02/2019,15:33:00,Dinheiro,"65,82","4,761904762","4,1"
849-09-3807,Florianópolis,Membro,Feminino,Acessórios de moda,"88,34",7,"30,919","649,299",18/02/2019,13:28:00,Dinheiro,"618,38","4,761904762","6,6"
,,,,,,,,"322,966749",,,,,,
